player_id,player_name,team,pass_attempts,completions,passing_yards,passing_tds,interceptions,sacks,rushing_attempts,rushing_yards,rushing_tds,fantasy_points_half_ppr,games_played,pass_attempts_per_game,rushing_attempts_per_game,rushing_yards_per_game,ypa,completion_pct,td_pct,int_pct,dropbacks,fantasy_pts_per_dropback,rush_fantasy_contribution,position,signal_score,signal_rank,vegas_multiplier,signal_score_pre_vegas,positional_rank,replacement_signal,vbd_raw,vbd,carries,targets,receptions,receiving_yards,receiving_tds,carries_per_game,receptions_per_game,ypc,carry_share,target_share_backfield,opportunity_share,goal_line_carries,yards_after_catch,target_share,air_yards,wopr,racr,targets_per_game,yac_per_reception,adot,total_air_yards,receiving_yards_per_game,yprr_proxy,redzone_targets,endzone_targets,fg_attempts,fg_makes,fg_made_40_49,fg_att_40_49,fg_made_50p,fg_att_50p,fg_made_60p,fg_att_60p,xp_attempts,xp_makes,fg_pct,fg_pct_40_49,fg_pct_50p,fg_attempts_per_game,fumbles_recovered,turnovers,sacks_per_game,turnovers_per_game,sack_rate,turnover_rate,points_allowed_per_game,opp_epa_per_dropback_allowed,overall_rank,tier,draft_round,draft_pick,situation_score,depth_chart_role,opportunity_ceiling,is_rookie,notes,adp,adp_rank,adp_best,adp_worst,adp_sd,scrape_date,value_delta
MIN,MIN DST,MIN,,,,,6.0,32.0,,,,,11,,,,,,,,,,,DST,71.85,48,0.995,72.21,6,62.14,9.709999999999994,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,14.0,2.909090909090909,1.2727272727272727,0.0966767371601208,0.0156950672645739,21.181818181818183,-0.0347909501024689,48,3,,,,,,,,,,,,,,
00-0033090,Hunter Henry,NE,,,,,,,,,,67.5,10,,,,,,,,,,,TE,88.16,49,1.01675,86.71,5,81.24,6.920000000000002,7.27,,51.0,35.0,435.0,4.0,,,,,,,,207.0,0.1711907130850159,,,,5.1,,,,43.5,8.529411764705882,14.0,5.0,,,,,,,,,,,,,,,,,,,,,,,49,4,,,,,,,,161.56,155.0,124.0,226.0,20.34,2026-06-26,106.0
00-0040583,Woody Marks,HOU,,,,,,,,518.0,1.0,81.0,10,,,,,,,,,,,RB,78.31,50,1.0735,72.95,17,71.82,6.490000000000009,7.14,150.0,24.0,16.0,112.0,2.0,15.0,1.6,3.453333333333333,0.6346990854842193,0.651984126984127,0.6291045077292684,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,,,,,,,,135.85,132.0,84.0,228.0,24.84,2026-06-26,82.0
00-0036358,CeeDee Lamb,DAL,,,,,,,,,,103.3,10,,,,,,,,,,,WR,81.27,51,0.9919,81.93,14,74.13,7.140000000000001,7.14,,92.0,58.0,851.0,3.0,,,,,,,,263.0,0.2614448072692753,0.3433593107762668,0.6325187284472997,0.7764598540145985,9.2,4.5344827586206895,11.91304347826087,1096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51,4,,,,,,,,8.63,7.0,6.0,17.0,2.22,2026-06-26,-44.0
00-0040734,TreVeyon Henderson,NE,,,,,,,,710.0,6.0,123.2,10,,,,,,,,,,,RB,78.27,52,1.0469,74.76,18,71.82,6.450000000000003,7.1,126.0,24.0,19.0,122.0,1.0,12.6,1.9,5.634920634920635,0.552087333350196,0.4845238095238094,0.5439348347555178,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,4,,,,,,,,59.31,59.0,24.0,85.0,11.84,2026-06-26,7.0
00-0037239,Chris Olave,NO,,,,,,,,,,129.8,10,,,,,,,,,,,WR,81.16,53,0.9919,81.82,15,74.13,7.030000000000001,7.03,,92.0,61.0,821.0,8.0,,,,,,,,196.0,0.2736528880275865,0.4347949089086673,0.7148357682774469,0.6364341085271318,9.2,3.2131147540983607,14.021739130434783,1290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4,,,,,,,,18.42,17.0,11.0,36.0,6.41,2026-06-26,-36.0
00-0037744,Trey McBride,ARI,,,,,,,,,,136.7,10,,,,,,,,,,,TE,87.89,54,0.955,92.03,6,81.24,6.650000000000006,6.98,,108.0,82.0,827.0,9.0,,,,,,,,396.0,0.2839156791334302,,,,10.8,,,,82.7,7.657407407407407,24.0,5.0,,,,,,,,,,,,,,,,,,,,,,,54,4,,,,,,,,18.58,18.0,16.0,57.0,7.17,2026-06-26,-36.0
00-0036322,Justin Jefferson,MIN,,,,,,,,,,55.8,11,,,,,,,,,,,WR,81.08,55,1.009,80.36,16,74.13,6.950000000000003,6.95,,88.0,47.0,498.0,1.0,,,,,,,,250.0,0.3031226497536787,0.3789626687537651,0.7199578427581538,0.5851938895417156,8.0,5.319148936170213,9.670454545454543,851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,55,4,,,,,,,,9.0,9.0,4.0,19.0,2.12,2026-06-26,-46.0
00-0040189,Oronde Gadsden II,LAC,,,,,,,,,,67.7,10,,,,,,,,,,,TE,87.78,56,1.00725,87.15,7,81.24,6.540000000000006,6.87,,48.0,32.0,497.0,3.0,,,,,,,,162.0,0.1666141816211942,,,,4.8,,,,49.7,10.354166666666666,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,56,4,,,,,,,,153.08,150.0,95.0,254.0,42.83,2026-06-26,94.0
00-0035659,Terry McLaurin,WAS,,,,,,,,,,55.60000000000001,6,,,,,,,,,,,WR,80.82,57,1.0432,77.47,17,74.13,6.689999999999998,6.69,,39.0,24.0,376.0,3.0,,,,,,,,46.0,0.2546296296296296,0.386099939852922,0.6522144023414899,0.6836363636363636,6.5,1.9166666666666667,14.102564102564102,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4,,,,,,,,42.54,41.0,26.0,69.0,7.86,2026-06-26,-16.0
00-0036970,Kyle Pitts,ATL,,,,,,,,,,88.7,11,,,,,,,,,,,TE,87.54,58,0.97875,89.44,8,81.24,6.300000000000011,6.62,,81.0,59.0,647.0,4.0,,,,,,,,259.0,0.2425205435826775,,,,7.363636363636363,,,,58.81818181818182,7.987654320987654,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,58,4,,,,,,,,,,,,,,
00-0038117,Wan'Dale Robinson,NYG,,,,,,,,,,78.60000000000001,10,,,,,,,,,,,WR,80.73,59,0.9919,81.39,18,74.13,6.6000000000000085,6.6,,99.0,63.0,663.0,2.0,,,,,,,,222.0,0.3510472272262333,0.3523371524437313,0.7732068475499618,0.8046116504854369,9.9,3.523809523809524,8.323232323232324,824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4,,,,,,,,85.1,87.0,49.0,126.0,13.76,2026-06-26,28.0
00-0034383,Dalton Schultz,HOU,,,,,,,,,,69.80000000000001,11,,,,,,,,,,,TE,87.39,60,1.02625,85.15,9,81.24,6.150000000000006,6.46,,75.0,57.0,518.0,3.0,,,,,,,,254.0,0.196775544766526,,,,6.818181818181818,,,,47.09090909090909,6.906666666666666,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,60,4,,,,,,,,175.0,169.0,106.0,228.0,27.08,2026-06-26,109.0
00-0039040,De'Von Achane,MIA,,,,,,,,960.0,5.0,161.3,10,,,,,,,,,,,RB,77.41,61,0.874,88.57,19,71.82,5.590000000000003,6.15,162.0,47.0,38.0,293.0,1.0,16.2,3.8,5.925925925925926,0.6709609775072608,0.8108297258297258,0.691709635789537,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,4,,,,,,,,16.79,14.0,5.0,31.0,5.77,2026-06-26,-47.0
00-0040691,Jaxson Dart,NYG,222.0,138.0,1534.0,9.0,3.0,23.0,49.0,288.0,7.0,162.16,8,27.75,6.125,36.0,6.90990990990991,0.6216216216216216,0.0405405405405405,0.0135135135135135,245.0,0.6618775510204081,8.85,QB,67.88,62,0.982,69.12,9,61.12,6.759999999999998,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,4,,,,,,,,83.54,82.0,59.0,134.0,16.76,2026-06-26,20.0
00-0036244,Colby Parkinson,LA,,,,,,,,,,72.10000000000001,10,,,,,,,,,,,TE,86.99,63,1.05,82.85,10,81.24,5.75,6.04,,44.0,35.0,361.0,6.0,,,,,,,,244.0,0.1302668988227761,,,,4.4,,,,36.1,8.204545454545455,18.0,8.0,,,,,,,,,,,,,,,,,,,,,,,63,4,,,,,,,,253.08,262.0,173.0,300.0,23.88,2026-06-26,199.0
00-0039919,Rome Odunze,CHI,,,,,,,,,,39.3,7,,,,,,,,,,,WR,79.91,64,1.0603,75.37,19,74.13,5.780000000000001,5.78,,50.0,22.0,333.0,1.0,,,,,,,,100.0,0.2276447245564892,0.3332051364683335,0.5747106823625673,0.4599447513812155,7.142857142857143,4.545454545454546,14.48,724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,,,,,,,,61.15,61.0,44.0,88.0,10.88,2026-06-26,-3.0
00-0036875,Rhamondre Stevenson,NE,,,,,,,,315.0,3.0,74.4,7,,,,,,,,,,,RB,76.89,65,1.0469,73.45,20,71.82,5.070000000000007,5.58,72.0,20.0,17.0,169.0,1.0,10.285714285714286,2.4285714285714284,4.375,0.4562356857728527,0.7159863945578231,0.4892225155846733,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,4,,,,,,,,85.56,88.0,66.0,118.0,10.58,2026-06-26,23.0
00-0036158,J.K. Dobbins,DEN,,,,,,,,330.0,0.0,34.400000000000006,4,,,,,,,,,,,RB,76.75,66,1.0469,73.31,21,71.82,4.930000000000007,5.42,62.0,5.0,5.0,14.0,0.0,15.5,1.25,5.32258064516129,0.7703667105841019,0.2777777777777777,0.6375025437525438,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,5,,,,,,,,108.9,107.0,84.0,156.0,15.87,2026-06-26,41.0
00-0032726,Ka'imi Fairbairn,HOU,,,,,,,,,,,9,,,,,,,,,,,K,77.89,67,1.063,73.27,2,66.11,11.78,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,27.0,9.0,9.0,3.0,4.0,0.0,0.0,17.0,17.0,0.9310344827586208,1.0,0.75,3.2222222222222223,,,,,,,,,67,5,,,,,,,,192.12,187.0,190.0,198.0,1.0,2026-06-26,120.0
00-0040128,Tyler Warren,IND,,,,,,,,,,54.3,10,,,,,,,,,,,TE,85.57,68,0.99775,85.76,11,81.24,4.329999999999998,4.55,,64.0,42.0,421.0,2.0,,,,,,,,263.0,0.2070926288672395,,,,6.4,,,,42.1,6.578125,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,68,5,,,,,,,,55.67,53.0,32.0,73.0,9.18,2026-06-26,-15.0
NO,NO DST,NO,,,,,6.0,28.0,,,,,10,,,,,,,,,,,DST,68.16,69,1.0045,67.85,7,62.14,6.019999999999996,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,2.8,1.2,0.0903225806451612,0.0148331273176761,20.4,-0.1378955431584184,69,5,,,,,,,,,,,,,,
00-0034351,Dallas Goedert,PHI,,,,,,,,,,70.8,10,,,,,,,,,,,TE,85.28,70,1.031,82.72,12,81.24,4.040000000000006,4.24,,49.0,36.0,348.0,6.0,,,,,,,,163.0,0.1943600754115233,,,,4.9,,,,34.8,7.1020408163265305,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,70,5,,,,,,,,119.98,119.0,86.0,155.0,16.13,2026-06-26,49.0
00-0040122,Ashton Jeanty,LV,,,,,,,,464.0,2.0,103.0,10,,,,,,,,,,,RB,75.62,71,0.8873,85.22,22,71.82,3.8000000000000114,4.18,135.0,49.0,38.0,266.0,3.0,13.5,3.8,3.437037037037037,0.90513027332145,0.7851082251082251,0.8747595573412271,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,5,,,,,,,,16.65,13.0,7.0,31.0,6.42,2026-06-26,-58.0
00-0040129,Emeka Egbuka,TB,,,,,,,,,,52.1,10,,,,,,,,,,,WR,78.24,72,1.009,77.54,20,74.13,4.109999999999999,4.11,,82.0,35.0,461.0,1.0,,,,,,,,175.0,0.2550230673614957,0.3770053960274395,0.6464383782614512,0.4728205128205128,8.2,5.0,11.890243902439025,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,72,5,,,,,,,,43.94,43.0,19.0,62.0,9.56,2026-06-26,-29.0
00-0035640,DK Metcalf,PIT,,,,,,,,,,68.60000000000001,10,,,,,,,,,,,WR,78.02,73,1.009,77.32,21,74.13,3.890000000000001,3.89,,68.0,40.0,494.0,2.0,,,,,,,,191.0,0.2207339758178775,0.3691700159443001,0.5895199748878264,0.6569148936170213,6.8,4.775,11.058823529411764,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,73,5,,,,,,,,74.77,72.0,45.0,96.0,13.46,2026-06-26,-1.0
MIA,MIA DST,MIA,,,,,8.0,27.0,,,,,10,,,,,,,,,,,DST,66.95,74,1.09,61.42,8,62.14,4.810000000000002,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,13.0,2.7,1.3,0.0778097982708933,0.0166028097062579,21.2,0.0310302931505176,74,5,,,,,,,,,,,,,,
00-0036854,Evan McPherson,CIN,,,,,,,,,,,10,,,,,,,,,,,K,73.99,75,1.0516,70.36,3,66.11,7.8799999999999955,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,19.0,8.0,8.0,4.0,5.0,1.0,0.0,31.0,30.0,0.95,1.0,0.8,2.0,,,,,,,,,75,5,,,,,,,,211.56,213.0,200.0,252.0,9.56,2026-06-26,138.0
00-0036410,Tee Higgins,CIN,,,,,,,,,,105.9,8,,,,,,,,,,,WR,77.67,76,1.0774,72.09,22,74.13,3.5400000000000063,3.54,,54.0,35.0,559.0,8.0,,,,,,,,107.0,0.1772839971013595,0.3083991455768961,0.4818053975558666,0.7533692722371967,6.75,3.057142857142857,13.74074074074074,742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,76,5,,,,,,,,34.0,31.0,18.0,48.0,6.91,2026-06-26,-45.0
00-0036259,Jauan Jennings,SF,,,,,,,,,,93.2,10,,,,,,,,,,,WR,77.45,77,1.1116,69.67,23,74.13,3.3200000000000074,3.32,,62.0,41.0,472.0,8.0,,,,,,,,103.0,0.2166854950215749,0.2771361628005427,0.5190235564927425,0.7317829457364341,6.2,2.5121951219512195,10.403225806451612,645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,77,5,,,,,,,,150.13,146.0,90.0,271.0,30.86,2026-06-26,69.0
CAR,CAR DST,CAR,,,,,10.0,23.0,,,,,10,,,,,,,,,,,DST,65.4,78,1.0805,60.53,9,62.14,3.260000000000005,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,14.0,2.3,1.4,0.0716510903426791,0.017632241813602,21.8,0.0506020587254654,78,5,,,,,,,,,,,,,,
00-0039165,Zach Charbonnet,SEA,,,,,,,,500.0,8.0,109.1,10,,,,,,,,,,,RB,73.95,79,1.1134,66.42,23,71.82,2.1300000000000097,2.34,107.0,15.0,13.0,91.0,0.0,10.7,1.3,4.672897196261682,0.4175723769131477,0.3804761904761904,0.4146410327806513,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,5,,,,,,,,138.15,135.0,67.0,219.0,23.57,2026-06-26,56.0
00-0039915,Ladd McConkey,LAC,,,,,,,,,,71.60000000000001,10,,,,,,,,,,,WR,76.46,80,1.0261,74.52,24,74.13,2.3299999999999983,2.33,,63.0,38.0,476.0,4.0,,,,,,,,199.0,0.2154507055979707,0.2783399701294096,0.5180140374875427,0.6848920863309352,6.3,5.2368421052631575,11.031746031746032,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80,5,,,,,,,,35.04,35.0,15.0,51.0,7.4,2026-06-26,-45.0
00-0037261,Khalil Shakir,BUF,,,,,,,,,,55.1,10,,,,,,,,,,,WR,76.45,81,1.1287,67.73,25,74.13,2.3200000000000074,2.32,,61.0,47.0,451.0,2.0,,,,,,,,340.0,0.2234847893652241,0.0797543873473626,0.39105525519099,2.5480225988700567,6.1,7.23404255319149,2.901639344262295,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,81,6,,,,,,,,115.21,114.0,82.0,137.0,12.84,2026-06-26,33.0
JAX,JAX DST,JAX,,,,,11.0,23.0,,,,,10,,,,,,,,,,,DST,65.11,82,1.0425,62.46,10,62.14,2.969999999999999,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,16.0,2.3,1.6,0.0567901234567901,0.0194174757281553,20.9,-0.1490101052459819,82,6,,,,,,,,,,,,,,
00-0035689,Dawson Knox,BUF,,,,,,,,,,46.0,10,,,,,,,,,,,TE,83.36,83,1.03575,80.48,13,81.24,2.1200000000000045,2.23,,35.0,27.0,320.0,2.0,,,,,,,,139.0,0.126471934070812,,,,3.5,,,,32.0,9.142857142857142,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,83,6,,,,,,,,325.54,385.0,256.0,405.0,41.73,2026-06-26,302.0
00-0033873,Patrick Mahomes,KC,289.0,177.0,2073.0,11.0,9.0,24.0,26.0,200.0,1.0,137.92,8,36.125,3.25,25.0,7.173010380622838,0.6124567474048442,0.0380622837370242,0.0311418685121107,313.0,0.4406389776357827,3.25,QB,63.55,84,1.2480000000000002,50.92,10,61.12,2.43,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,6,,,,,,,,,,,,,,
00-0037228,Jaylen Warren,PIT,,,,,,,,708.0,6.0,127.5,11,,,,,,,,,,,RB,73.55,85,1.007,73.04,24,71.82,1.730000000000004,1.9,143.0,26.0,22.0,147.0,1.0,13.0,2.0,4.951048951048951,0.649384927676084,0.3234487734487734,0.5690245936409619,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,6,,,,,,,,70.04,65.0,61.0,89.0,6.01,2026-06-26,-20.0
00-0034348,Courtland Sutton,DEN,,,,,,,,,,89.0,10,,,,,,,,,,,WR,75.98,86,1.0603,71.66,26,74.13,1.8500000000000083,1.85,,82.0,46.0,630.0,4.0,,,,,,,,93.0,0.2234097310467317,0.3437168612337097,0.5757163994336945,0.6017191977077364,8.2,2.0217391304347827,12.768292682926829,1047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,86,6,,,,,,,,74.96,73.0,45.0,98.0,14.24,2026-06-26,-13.0
00-0038120,Breece Hall,NYJ,,,,,,,,655.0,4.0,117.66,10,,,,,,,,,,,RB,73.4,87,0.9272,79.16,25,71.82,1.5800000000000125,1.74,155.0,24.0,19.0,200.0,1.0,15.5,1.9,4.225806451612903,0.7893259109311741,0.5323809523809524,0.737397947413961,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,6,,,,,,,,40.15,40.0,24.0,53.0,5.97,2026-06-26,-47.0
00-0039404,Will Reichard,MIN,,,,,,,,,,,11,,,,,,,,,,,K,69.96,88,1.006,69.54,4,66.11,3.8499999999999934,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,22.0,5.0,5.0,8.0,9.0,0.0,0.0,19.0,19.0,0.9565217391304348,1.0,0.8888888888888888,2.090909090909091,,,,,,,,,88,6,,,,,,,,260.31,273.0,200.0,333.0,31.36,2026-06-26,185.0
00-0039391,Kimani Vidal,LAC,,,,,,,,489.0,3.0,79.2,9,,,,,,,,,,,RB,73.31,89,1.0203,71.85,26,71.82,1.490000000000009,1.64,130.0,16.0,11.0,123.0,0.0,14.444444444444445,1.2222222222222223,3.7615384615384615,0.6032514810292589,0.7015873015873015,0.6003011058261909,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,6,,,,,,,,193.83,191.0,143.0,248.0,29.61,2026-06-26,102.0
00-0038562,Jake Moody,WAS,,,,,,,,,,,6,,,,,,,,,,,K,69.64,90,1.0288,67.69,5,66.11,3.530000000000001,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,9.0,1.0,1.0,1.0,2.1666666666666665,,,,,,,,,90,6,,,,,,,,,,,,,,
00-0036971,Trevor Lawrence,JAX,319.0,190.0,2428.0,18.0,7.0,26.0,52.0,253.0,7.0,220.42,10,31.9,5.2,25.3,7.61128526645768,0.5956112852664577,0.0564263322884012,0.0219435736677116,345.0,0.6388985507246377,6.73,QB,62.75,91,0.8299999999999998,75.6,11,61.12,1.6300000000000026,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,6,,,,,,,,80.27,75.0,61.0,108.0,13.3,2026-06-26,-16.0
00-0040074,Tyler Loop,BAL,,,,,,,,,,,10,,,,,,,,,,,K,69.15,92,1.1086,62.38,6,66.11,3.0400000000000063,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,20.0,3.0,3.0,0.0,2.0,0.0,0.0,27.0,26.0,0.9090909090909092,1.0,0.0,2.2,,,,,,,,,92,6,,,,,,,,208.21,209.0,196.0,253.0,7.81,2026-06-26,117.0
00-0037664,Alec Pierce,IND,,,,,,,,,,89.2,10,,,,,,,,,,,WR,74.72,93,0.9919,75.33,27,74.13,0.5900000000000034,0.59,,60.0,32.0,652.0,4.0,,,,,,,,115.0,0.1839860325066109,0.4132077681189571,0.5652244864431863,0.573943661971831,6.0,3.59375,18.933333333333334,1136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,93,6,,,,,,,,73.98,71.0,38.0,100.0,13.25,2026-06-26,-22.0
ATL,ATL DST,ATL,,,,,10.0,39.0,,,,,11,,,,,,,,,,,DST,62.91,94,1.0425,60.35,11,62.14,0.769999999999996,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,14.0,3.5454545454545454,1.2727272727272727,0.0958230958230958,0.0151187904967602,25.818181818181817,0.0275358628449907,94,6,,,,,,,,,,,,,,
00-0037692,Brandon Aubrey,DAL,,,,,,,,,,,10,,,,,,,,,,,K,66.87,95,0.9946,67.23,7,66.11,0.7600000000000051,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,23.0,7.0,7.0,7.0,12.0,2.0,1.0,27.0,27.0,0.8214285714285714,1.0,0.5833333333333334,2.8,,,,,,,,,95,6,,,,,,,,187.21,182.0,185.0,193.0,1.32,2026-06-26,87.0
00-0040730,RJ Harvey,DEN,,,,,,,,358.0,7.0,124.1,10,,,,,,,,,,,RB,72.03,96,1.0469,68.8,27,71.82,0.2100000000000079,0.23,98.0,36.0,30.0,243.0,4.0,9.8,3.0,3.653061224489796,0.4801853143541123,0.5239430014430014,0.4943282124427842,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,6,,,,,,,,80.88,78.0,41.0,130.0,17.78,2026-06-26,-18.0
00-0031588,Stefon Diggs,NE,,,,,,,,,,82.30000000000001,10,,,,,,,,,,,WR,74.13,97,1.0603,69.91,28,74.13,0.0,0.0,,62.0,50.0,583.0,4.0,,,,,,,,187.0,0.214526636032633,0.1721123433363506,0.4422685943843949,1.091760299625468,6.2,3.74,8.612903225806452,534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,97,7,,,,,,,,161.33,154.0,83.0,334.0,47.08,2026-06-26,57.0
00-0040663,Harold Fannin Jr.,CLE,,,,,,,,,,82.6,10,,,,,,,,,,,TE,81.24,98,0.974,83.41,14,81.24,0.0,0.0,,69.0,44.0,477.0,5.0,,,,,,,,223.0,0.2539941989280865,,,,6.9,,,,47.7,6.913043478260869,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,98,7,,,,,,,,72.65,69.0,32.0,106.0,12.33,2026-06-26,-29.0
BUF,BUF DST,BUF,,,,,11.0,20.0,,,,,10,,,,,,,,,,,DST,62.14,99,0.9285,66.92,12,62.14,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,16.0,2.0,1.6,0.0664451827242525,0.021680216802168,22.0,-0.1588979036167547,99,7,,,,,,,,,,,,,,
00-0037224,Cameron Dicker,LAC,,,,,,,,,,,10,,,,,,,,,,,K,66.11,100,1.0174,64.98,8,66.11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,23.0,10.0,11.0,4.0,5.0,0.0,0.0,24.0,23.0,0.8846153846153846,0.9090909090909092,0.8,2.6,,,,,,,,,100,7,,,,,,,,196.44,193.0,191.0,253.0,9.1,2026-06-26,93.0
00-0033077,Dak Prescott,DAL,360.0,233.0,2865.0,17.0,7.0,24.0,37.0,129.0,1.0,189.5,10,36.0,3.7,12.9,7.958333333333333,0.6472222222222223,0.0472222222222222,0.0194444444444444,384.0,0.4934895833333333,1.89,QB,61.12,101,0.982,62.24,12,61.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,7,,,,,,,,84.06,83.0,59.0,105.0,13.02,2026-06-26,-18.0
00-0040236,Kyle Monangai,CHI,,,,,,,,688.0,5.0,110.9,11,,,,,,,,,,,RB,71.82,102,1.0469,68.6,28,71.82,0.0,0.0,141.0,23.0,13.0,101.0,0.0,12.818181818181818,1.181818181818182,4.879432624113475,0.4774533767681234,0.4332611832611832,0.4744490856218092,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,7,,,,,,,,98.25,96.0,78.0,122.0,11.82,2026-06-26,-6.0
00-0039868,Troy Franklin,DEN,,,,,,,,,,79.8,10,,,,,,,,,,,WR,73.81,103,1.0603,69.61,29,74.13,-0.3199999999999932,-0.32,,67.0,41.0,459.0,5.0,,,,,,,,145.0,0.1935233444817334,0.3042997080291964,0.5032948123430376,0.4608433734939759,6.7,3.5365853658536586,14.865671641791044,996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,103,7,,,,,,,,183.75,178.0,96.0,270.0,33.92,2026-06-26,75.0
00-0033555,Mack Hollins,NE,,,,,,,,,,48.400000000000006,9,,,,,,,,,,,WR,73.72,104,1.0603,69.53,30,74.13,-0.4099999999999966,-0.41,,53.0,37.0,480.0,0.0,,,,,,,,102.0,0.2053917846271669,0.2609307486271576,0.4907392009797607,0.6629834254143646,5.888888888888889,2.756756756756757,13.660377358490566,724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,104,7,,,,,,,,257.63,265.0,184.0,365.0,38.46,2026-06-26,161.0
00-0039894,Xavier Worthy,KC,,,,,,,,,,42.1,10,,,,,,,,,,,WR,73.72,105,1.1116,66.32,31,74.13,-0.4099999999999966,-0.41,,51.0,29.0,387.0,0.0,,,,,,,,138.0,0.1625229954743434,0.2590009996372558,0.4250851929575942,0.6075353218210361,5.1,4.758620689655173,12.490196078431373,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,105,7,,,,,,,,126.19,125.0,100.0,154.0,13.7,2026-06-26,20.0
CHI,CHI DST,CHI,,,,,14.0,24.0,,,,,11,,,,,,,,,,,DST,61.27,106,0.9665,63.39,13,62.14,-0.8699999999999974,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,20.0,2.1818181818181817,1.818181818181818,0.0636604774535809,0.0229357798165137,23.181818181818183,-0.0015701614540075,106,7,,,,,,,,,,,,,,
00-0039409,Cam Little,JAX,,,,,,,,,,,10,,,,,,,,,,,K,64.29,107,0.949,67.75,9,66.11,-1.8199999999999927,-0.82,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,18.0,5.0,5.0,5.0,6.0,1.0,0.0,32.0,32.0,0.9473684210526316,1.0,0.8333333333333334,1.9,,,,,,,,,107,7,,,,,,,,197.07,195.0,192.0,240.0,7.17,2026-06-26,88.0
